name,landmark_type,lng,lat
BSCRIM - College of Criminology - New Era University Main Campus,college_university,121.05819,14.66228
Angelicum College Nursery,college_university,121.09119538622706,14.69396568710709
IQOS Pop-up MDY Commercial Center - Brgy. Fairview,shopping_center,121.06524,14.6998405
TESDA Accredited Competency Assessment Centers,college_university,121.10595462,14.65075175
Pinoy Fragrance,shopping_center,121.0648235,14.6780486
Shopking By XentroMall,shopping_center,121.08239299,14.70512714
UP Diliman Third World Library,college_university,121.06969852,14.65359601
UP College of Fine Arts and Design,college_university,121.06077968,14.65238144
SM Marikina,shopping_center,121.106,14.6492
Junior Philippine Institute of Accountants - NCBA Fairview,college_university,121.06847845875,14.70586657875
"St. John Bosco Institute of Arts and Sciences (San Mateo, Rizal)",college_university,121.11608425348024,14.685658074351243
"Pelikulang Pilipino-old movies""",cinema,121.04361,14.66372
Aubtine's Finds,shopping_center,121.04497,14.70753
SPS Ever Commonwealth Q.C.,shopping_center,121.08316035000733,14.703287380575095
UP Astronomical Society,college_university,121.07253265381,14.65113641859
SBLC Graduate School,college_university,121.0651,14.69736
Tesda,college_university,121.06418352,14.69992527
Greenhills,shopping_center,121.04190212483,14.707689986038
VS Bike Parts and Accessories Store,bicycle_shop,121.04651516,14.66191395
Bike-Care Clinic,bicycle_shop,121.12091457,14.67773433
St. Matthew College,college_university,121.11703368,14.68741976
"Savemore, Sm San Mateo",shopping_center,121.122,14.6969
U.P. Law Center Bocobo Hall,college_university,121.0721694830294,14.657144763912324
UP Center for Student Innovations,college_university,121.06860637665,14.64878008025
UPD Office of the University Registrar Inquiries,college_university,121.066378,14.651547
Two Tired Bike Shop,bicycle_shop,121.11058779,14.67665775
Mary the Queen College,college_university,121.08265627,14.6752831
Wilcon City Center,shopping_center,121.04265766,14.66638308
FEU Diliman Main Building,college_university,121.06405418,14.68400992
Benitez Hall,college_university,121.072113,14.653555
National Institute of Molecular Biology and Biotechnology,college_university,121.07145428,14.65061448
"Marquiton, Marikina City",shopping_center,121.10302,14.65408
UP College of Engineering Library,college_university,121.06855858,14.64863127
Daiso Japan Marikina Heights,shopping_center,121.106,14.6492
U.P. Town Center,shopping_center,121.07529429,14.64947189
UP Diliman Natural Sciences Research Institute,college_university,121.0670988899442,14.651206348563818
University of the Philippines Diliman Gender Office,college_university,121.07093333,14.6537471
Aguilar Bike Shop,bicycle_shop,121.04913471,14.70396328
"Lagmay Hall, UP Diliman",college_university,121.07127253541228,14.653676749976528
Bedrock Place,shopping_center,121.06217661,14.6994266
Robinsons Townville Regalado,shopping_center,121.06742854,14.69576107
Cristal E-Polytechnic and Training Center,college_university,121.11841144,14.66024448
Marikina Polytechnic College,college_university,121.12704843859201,14.647528856470041
"SM Megamall, Mandaluyong City",shopping_center,121.05637143372707,14.703150734299056
Pretty Hustle PH,shopping_center,121.073889,14.7055957
UP College of Mass Communication Library,college_university,121.06462397,14.65681511
HANK Cycle,bicycle_shop,121.09048507,14.70010423
UP Diliman Office of the Vice Chancellor for Administration,college_university,121.06514187,14.65445089
U.p manila,college_university,121.07844345810956,14.651873535936232
Human Resource Management Association - Fairview,college_university,121.0860367,14.6837187
Technology Management Center,college_university,121.07188973,14.64736782
"UP Chemical Engineering Society, Inc.",college_university,121.069722364,14.6564985885
UP System - Office of Student Development Services,college_university,121.07294699900162,14.659900583161615
Our Lady of Perpetual Succor College,college_university,121.11218195,14.64783638
UP NISMED,college_university,121.06767296791,14.651707245186
Shopwise Commonwealth,shopping_center,121.0820241,14.6771969
Recoletos School of Theology,college_university,121.06080443,14.67831954
Lot's Bicycle Shop,bicycle_shop,121.09222247,14.6989687
"UP System Information Technology Foundation, Inc.",college_university,121.0684132576,14.652252191789
Environmental Science,college_university,121.06941822,14.64923094
Center For Movement And Music Performing Arts Studio,college_university,121.07926555,14.6823034
UP Department of Industrial Engineering and Operations Research,college_university,121.06966357,14.65629384
Krunali Bike Shop,bicycle_shop,121.06343802,14.64718829
Mary The Queen College of Science and Technology,college_university,121.08208885,14.67508459
Romulo Hall,college_university,121.07290272,14.65704583
University of the Philippines Diliman ROTC Unit,college_university,121.06423437595,14.658142718558
QuickMart,shopping_center,121.05875,14.68187
Pater Noster Learning and Review Center,college_university,121.05962,14.68916
MDY Commercial Centre Building 2,shopping_center,121.06537572,14.69986953
UPD CHK Graduate Studies Program,college_university,121.06295857833263,14.65692237722385
University of the Philippines Information Technology Training Center,college_university,121.06814072,14.65202039
Citi Mall Philcoa,shopping_center,121.0530406,14.65347405
UP Korea Research Center,college_university,121.05645394921507,14.6545181893372
University of the Philippines Law Center - Paralegal Training Program,college_university,121.06794118881,14.655485513754
Ever Gotesco Mall Commonwealth,shopping_center,121.08536789,14.67802893
Our Lady of Carmelite Academy,college_university,121.08415,14.70439
Vykes MNL,bicycle_shop,121.11669392,14.65414437
Pedal HQ,bicycle_shop,121.07114083,14.66261564
Online Fashion Market Philippines,shopping_center,121.08371149,14.69206634
"Caramia Gelateria, Trinoma Mall",shopping_center,121.0872188,14.6951185
UP NCPAG Center for Policy and Executive Development,college_university,121.06011576769,14.656509691838
"Mang Inasal Magic Mall Mangatarem, Pangasinan",shopping_center,121.09323,14.68651
PUPQC Supreme Student Council,college_university,121.08428348110105,14.699775602901395
Computational Science Research Center,college_university,121.07131274,14.64978616
Institute of Chemistry,college_university,121.07290845891043,14.65059464394141
UP Mathematics Majors' Circle,college_university,121.06363670944,14.647624078827
Ayala Malls Marikina,shopping_center,121.11576678,14.64863809
UP Office of the Vice President for Digital Transformation,college_university,121.06280099215691,14.656874998040507
University of the Philippines Department of Psychology,college_university,121.07128393,14.65356842
Saint Nicholas Academy,college_university,121.09666529,14.7003318
EGL Suzuki Parts Supply Brand New and Surplus,bicycle_shop,121.10478,14.65981
CHED K to 12 Transition Program,college_university,121.05810926871,14.653807287325
University of Marikina,college_university,121.10601235,14.6569243252
Knight Rider,bicycle_shop,121.08918891,14.70099096
UP National Institute of Physics Faculty Wing,college_university,121.07296294,14.64899282
Chemical Oceanography Laboratory,college_university,121.068951,14.650952
SM Fairview Mall,shopping_center,121.0869512,14.7058473
Marikina Theater,cinema,121.1033085,14.6626783
Jong bikeshop,bicycle_shop,121.1021543,14.65302434
UP School of Library and Information Studies (SLIS),college_university,121.07110047301049,14.654591378487734
Every Nation Campus Cubao,college_university,121.06821,14.67427
NCPAGSablay,college_university,121.0651323396363,14.655054437647621
Boost Cycle PH,bicycle_shop,121.12535789,14.68758436
Rockbros Bike Accessories,bicycle_shop,121.08292198,14.69809916
"Camacho, Barangay Nangka, Marikina City",shopping_center,121.10407015845624,14.671856312748979
Fairview Central Mall,shopping_center,121.05967,14.68955
UP Asian Center,college_university,121.07287125,14.65699174
Shopking by Xentro Mall,shopping_center,121.05641,14.7158
Univesity Of The Philippines,college_university,121.06447,14.66079
UP College of Human Kinetics (CHK),college_university,121.06291657979484,14.65920130844972
SMMC Psychology Society,college_university,121.12097,14.696570700977
UP Department of Geodetic Engineering,college_university,121.07005589,14.65660878
Bridges&Blitz Training  & Therapy Centre and Online School,college_university,121.05709588738,14.667738598242
National Science Complex (NSC),college_university,121.07294204353043,14.649267304094819
Fairview Center Mall,shopping_center,121.06902488,14.70621294
Bigote Bike Shop,bicycle_shop,121.10957468,14.69683131
"Duty Free, Clark Pampanga",shopping_center,121.05887,14.64765
Robinson Montalban,shopping_center,121.1083537,14.6702984
One Stop Shop 01,bicycle_shop,121.10325062,14.65290081
University of the Philippines College of Science,college_university,121.07196654,14.64982766
University of the Philippines Center for International Studies,college_university,121.07101828,14.65366951
Power Pedal Headquarters,bicycle_shop,121.07330247,14.66904316
UP Department of History,college_university,121.06946809,14.65264177
Hank Bicycle Shop,bicycle_shop,121.06809848,14.70235223
UP Diliman Technology Transfer and Business Development Office,college_university,121.06363670944,14.647624078827
Ideal Mega Cycle,bicycle_shop,121.06534031,14.66959895
Quezon City Community College,college_university,121.08756,14.69282
Capitol Green Street,cinema,121.084168,14.6635
UP College of Music Dance Studio,college_university,121.06456901,14.65733909
RiverBanksMall,shopping_center,121.11494344513,14.659344292103
Ifc Central Hongkong,shopping_center,121.04155,14.66076
Padyakeros Cycle Shop,bicycle_shop,121.07003925,14.70065152
Saint Anthony Mary Claret College,college_university,121.0488369,14.66670572
SmartFinds Hub,shopping_center,121.0717501679441,14.7089571574596
"MC. Donald's Ali Mall, Araneta Center, Cubao, Quezon City",shopping_center,121.1061893,14.6628876
Malcolm Theater,college_university,121.07208652,14.65650907
RMR Square,shopping_center,121.04724438637346,14.675626686500152
Arvo Mall Marikina,shopping_center,121.11713,14.64877
Airus Vpe&Tattoo,shopping_center,121.09262,14.68746
UP Junior Philippine Institute of Accountants,college_university,121.06446944444,14.654861111111
Asian Center,college_university,121.07385323115778,14.657319183310658
UP VSB Cesar EA Virata School of Business,college_university,121.07114,14.65881
CAL AVR,college_university,121.06834611,14.65315098
Pearl Drive,shopping_center,121.07278234,14.70609737
Berkeley Square,shopping_center,121.06831654,14.66341031
Watsons SM North EDSA Annex,shopping_center,121.07438,14.68842
UP DMST Complex,college_university,121.06427423,14.6582569
Institute of Islamic Studies (IIS),college_university,121.07444774434522,14.6605928779721
AdU College of Architecture Student Council,college_university,121.0475860386847,14.697319388559896
"Eastwood Mall, Libis",shopping_center,121.09197,14.68426
Cabalen Training Institute Corp.,college_university,121.10894,14.69751
"Village A, UP Campus, Diliman",college_university,121.063429,14.64883
Eastern Plaza,shopping_center,121.11730614,14.69490169
UP System HRDO,college_university,121.06487,14.65491
UP Open University,college_university,121.05866616,14.65276614
Philippine Collegian,college_university,121.07354164124,14.654136139602
Lexa Bike Shop,bicycle_shop,121.06900748,14.67295821
Talanay Batasan Hills Quezon City,cinema,121.04392480506458,14.707179957167787
Quezon City University - Batasan Campus,college_university,121.09420105,14.68911661
Wesleyan University Of The Philippines,college_university,121.08944904432,14.692376837147
Philippine Learning Center for Environment and Social Sustainability,college_university,121.07140685,14.65661559
kalasag helmet PH,bicycle_shop,121.05185,14.70663117
National College of Public Administration and Governance (NCPAG),college_university,121.06042151319117,14.65647736644286
College of Science Amphitheater,college_university,121.07187275,14.64958161
Albert Bike Parts and Accessories,bicycle_shop,121.11279003,14.68215721
"University of the Philippines - Diliman Campus, Quezon City",college_university,121.0644451,14.6620953
Nangka Academy,college_university,121.10603134,14.6735956
"Sunken Garden, University of the Philippines - Diliman",college_university,121.05647509780614,14.654522347365276
UP Twsc,college_university,121.06915757503698,14.653173200209206
Ayala Malls U.P. Town Center,shopping_center,121.075225,14.651355
GT-Toyota Asian Center,college_university,121.07367401,14.65719773
Educ CP,college_university,121.07228692,14.65394011
"UP College of Pharmacy Alumni Association, Inc.",college_university,121.06643204924,14.658454527854
Da'awah Islamic Open University Philippines,college_university,121.06061,14.659
"Office of International Linkages Diliman - OVCAA, UP Diliman",college_university,121.064045,14.6801733
St. Pascual Integrated School,college_university,121.04470361,14.65964275
LAW CP,college_university,121.0721433,14.65613508
Formation Institute for Religion Educators - FIRE,college_university,121.09474,14.71408
San Beda Law Debate Circle,college_university,121.04121571238419,14.673137956826494
College of Evangelical Ministry,college_university,121.05556530462356,14.662545494748846
UP School of Statistics New Building,college_university,121.06708683,14.65115895
"National Mining, Metallurgical, and Materials Engineering Summit",college_university,121.06828451157,14.647866630706
UP Diliman OASH,college_university,121.0734919,14.655956100000004
OLFU College of Business and Accountancy,college_university,121.06115035,14.71673547
Asian College of Teachers Training Institute,college_university,121.0757962,14.7037712
Roosevelt College Lamuan,college_university,121.09845824,14.648895
Environmental and Energy Engineering Building,college_university,121.06598595,14.64936225
STAND UP College of Science,college_university,121.07077360153,14.649818086474
STI College Fairview,college_university,121.06134244,14.71596186
UP Diliman College of Home Economics,college_university,121.07282,14.65236
D'Sisters Bike Shop,bicycle_shop,121.10005511,14.65466416
Mind Blocks Tutorial and Review Services,college_university,121.11678487,14.66296208
UP Diliman,college_university,121.06507122516632,14.654874403989746
Bike Center And Spare Parts,bicycle_shop,121.08062898,14.7052388
Citimall,shopping_center,121.05580854,14.65345829
BIKE SHOP,bicycle_shop,121.11573055,14.68351297
New Era University,college_university,121.05680465698242,14.664494968144535
Ayala Mall Feliz,shopping_center,121.116,14.6492
happy bikeRS,bicycle_shop,121.09926618,14.64947093
University of the Philippines (UP),college_university,121.0686039524043,14.653980578987335
Urban Wear PH,shopping_center,121.09829870602,14.66567123638
C/L Bikeshop,bicycle_shop,121.11654518,14.68745154
"Primark Center Atherton, North Fairview, Quezon City",shopping_center,121.06209,14.70811
Albert Hall School of Archaeology,college_university,121.06332128,14.65260574
KaKASa Ka Ba? - UP LIKAS,college_university,121.04692,14.70947
"Plmar Sss Village, Marikina City",college_university,121.116,14.6492
Master of Fine Arts UP Diliman,college_university,121.06185718,14.65239855
CIFAL Philippines,college_university,121.064045,14.6801733
UP Institute of Biology,college_university,121.07093254724259,14.650913493848888
FEU Diliman Student Coordinating Council,college_university,121.06436549,14.6851633
KennethBikeShop,bicycle_shop,121.10344932,14.65307987
Bike And Stuff,bicycle_shop,121.0477282,14.67282129
NCPAG-Umalohokan,college_university,121.06038498172,14.656516878686
PUP Research Institute for Culture and Language,college_university,121.0723572,14.6616041
Bzkleta Vintage Shop,bicycle_shop,121.09563,14.64826
Yakult Fairview Center,shopping_center,121.06141,14.71361
Maryknoll College,college_university,121.08333333333,14.65
"SM Fairview, Ayala Fairview Terraces, SM Novaliches",shopping_center,121.08180221845413,14.672309618795005
"Philippine Society of Mechanical Engineers - UP Student Unit, Inc.",college_university,121.06231608916137,14.706003007588123
UP Electrical and Electronics Engineering Institute,college_university,121.06869,14.64965
UP College of Science,college_university,121.0690237745195,14.649490651726955
Quezon Hall,college_university,121.06511328,14.65491635
Perfume Perfumes Direct,shopping_center,121.06698313,14.67404915
Mary the Queen College of Quezon City,college_university,121.08242013,14.67528566
East Fairview Subdivision,shopping_center,121.07664275,14.70877323
North Cycle,bicycle_shop,121.059007,14.7058656
UPFI Film Institute,college_university,121.06344365,14.65642881
Capitol GreenStreet Commercial Center,shopping_center,121.08255386353,14.664910141441
Sanggunian ng mga Mag-aaral ng mga Paaralang Loyola ng Ateneo de Manila,college_university,121.0651323396363,14.655054437647621
Barangay U.P. Campus,college_university,121.06351,14.64985
School of Library and Information Studies,college_university,121.07113547,14.65261165
Ayala Mall Feliz,shopping_center,121.1109,14.66368
Village Mall,shopping_center,121.07979989,14.70532821
UP National College of Public Administration and Governance,college_university,121.06030526,14.65655996
Life Cycle Macapagal,bicycle_shop,121.06316811649629,14.676378721026794
RETüL Quezon City,bicycle_shop,121.05151,14.64766
World Bible College,college_university,121.11833469,14.65166352
"Office of Extension Coordination, OVCRD, UP Diliman",college_university,121.05856836630002,14.651756121533333
"East Fairview, Quezon City",shopping_center,121.07525717887556,14.706029678496536
Palma Hall,college_university,121.06977348,14.65350813
Parang Town Center,shopping_center,121.11223893,14.65937062
Flonel Bikeshop,bicycle_shop,121.12315,14.6984
Newstar Supermarket - San Mateo Rizal,shopping_center,121.11615263805,14.692930632931
Crafts and Interior Design Laboratory,college_university,121.07188706,14.65238978
JMI Motors Inc - Marikina,bicycle_shop,121.10437068170381,14.650783639108894
J3's Roquero Bike Shop,bicycle_shop,121.10323236,14.65268293
UP School of Urban and Regional Planning,college_university,121.06244827,14.65682018
FEU-NRMF IM Gate,college_university,121.06733474,14.69825467
Robinsons Malls,shopping_center,121.06508881,14.67908872
Ricsons Place,shopping_center,121.06299828,14.70907401
Cpoint Shoe Store Concepcion,shopping_center,121.10370445,14.65187133
New Era University,college_university,121.0531695353,14.662012649019
Ayala Mall Marikina Heights Marikina City,shopping_center,121.11543913316046,14.648661748714337
AICS Commonwealth,college_university,121.082934,14.678397
ySabon Cleaning Supplies Trading,shopping_center,121.10863226,14.67095219
Institute of Mathematics,college_university,121.07133611212615,14.64850992282606
BEST BIKES,bicycle_shop,121.09854,14.64933
U.P. Vanguard Hall,college_university,121.06428251,14.6587289
Paragon Place | Quezon City,shopping_center,121.08398407,14.677992
UP College of Home Economics: Office of Research and Publications,college_university,121.07258,14.65188
Velocipede Bicycle Shop,bicycle_shop,121.0683952271668,14.663225152939276
Dainty Paws Pet Shop,shopping_center,121.11482763,14.64885395
College of Fine Arts Photography Laboratory,college_university,121.06185718,14.65239855
St. Thomas of Villanova Institute,college_university,121.04654605,14.66216438
Center for Local and Regional Governance,college_university,121.05965807,14.65642483
Garra's Bike Shop,bicycle_shop,121.06332947,14.68664781
4MR Japan Surplus,bicycle_shop,121.04119,14.67657
Holy Spirit Preparatory Academy,college_university,121.08482173,14.69140892
Monkey Mike Motogears Trading,shopping_center,121.09240347,14.68809638
"NIMBB, UP Diliman, Quezon City",college_university,121.07147646492,14.65046414509
Likhaan: University of the Philippines Institute of Creative Writing,college_university,121.0480345,14.7088775
U.P. Geomatics Alumni Association Inc,college_university,121.07013523579,14.656474184541
UP Institute of Chemistry,college_university,121.0728398,14.6506709
UP National Institute of Geological Sciences (NIGS),college_university,121.0689972902582,14.64790451513331
Craftastic Co,shopping_center,121.11196433,14.66278355
Elek3fied Philippines,bicycle_shop,121.08427621,14.66353227
MixLab Music Studios - Marikina,shopping_center,121.11174135,14.65019421
D' Tank Cyclery,bicycle_shop,121.0955455,14.64970543
UP Departamento ng Kasaysayan,college_university,121.06448989136261,14.67933218798358
UP LAWÔD,college_university,121.07377624512,14.654052758939
Office of the Registrar - Mary the Queen College of Quezon City,college_university,121.0823326300274,14.705494406262844
Chrisha's Bike Shop,bicycle_shop,121.1009242,14.65433823
Sta. Lucia,shopping_center,121.05084510311293,14.70450678616469
University of the Philippines Diliman,college_university,121.063618,14.6476999
UP Institute for Small,college_university,121.0620384,14.65658448
Dennis Cycle Shop,bicycle_shop,121.05140265,14.7047476
UP SikLab,college_university,121.0644787713,14.654927194988
iNurse Center for Excellence,college_university,121.05659999,14.65050277
UP Department of Anthropology,college_university,121.09989,14.69819
Pamantasan ng Lungsod ng Marikina,college_university,121.10633305,14.65821503
Photonics Research Laboratory,college_university,121.07305555556,14.648888888889
Alexa Bike Shop Luzon,bicycle_shop,121.06907918,14.67351149
NEU Tala Gate,college_university,121.05611425,14.66223281
University of the Philippines Population Institute (UPPI),college_university,121.0688,14.653443
UP Academic Oval,college_university,121.07061013,14.65507785
WalterMart Quezon City,shopping_center,121.04360444,14.6649061
Pwesto Community Mall,shopping_center,121.07955974,14.68221011
UP Diliman Department of Computer Science,college_university,121.06852988,14.64864987
UP Mathematics Club,college_university,121.07402570977406,14.658900168478203
Katipid Japan Surplus,shopping_center,121.04162449,14.67142266
UP ICTUS,college_university,121.06192006855363,14.64967742735007
Bicycle Enthusiast BikeShop,bicycle_shop,121.11975731,14.6808882
Emalyn Shoes and Tsenelas Store,shopping_center,121.08675057,14.69385914
Kalamiong Bike Shop,bicycle_shop,121.09170971,14.70921141
"Walter Mart, Gapan Nueve Ecija",shopping_center,121.0530942,14.6502003
Up Solair,college_university,121.06173545953277,14.657185835915406
UP Virata School of Business,college_university,121.07327073812,14.655054752909
IEEE UP Diliman Student Branch,college_university,121.06270000000002,14.649272300000002
UP EEEI Smart Systems Laboratory,college_university,121.06838327,14.64986165
Pasa Bike Shop,bicycle_shop,121.05718556,14.6480201
University of the Philippines Integrated School,college_university,121.07359266,14.65309088
UP College of Social Work and Community Development (CSWCD),college_university,121.06388326701166,14.657227858651588
UP ITDC Lobby,college_university,121.06828149649999,14.6519235385
UP AIT Office of the Institute Secretary,college_university,121.06041887875466,14.65969025242346
UP Diliman Electrical and Electronics Engineering Institute,college_university,121.0685512,14.64984168
Mykel's Bike Parts and Accessories,bicycle_shop,121.10884045,14.66912164
Enterprise Program for Technopreneurship,college_university,121.07125354,14.65626669
UP Diliman Network Helpdesk (DilNet),college_university,121.07051610947,14.657623735777
UP Student Catholic Action,college_university,121.071138,14.658288
PUP Quezon City Branch 'Official',college_university,121.08190268,14.69967871
Phoenix Educational System Books,college_university,121.06520131,14.65262542
Super 8–Ortigas Extention,shopping_center,121.07398,14.67065
East Wood Mall,shopping_center,121.0569611,14.7137083
The Forever Scents,shopping_center,121.0920964,14.709497
Jobby Bikes,bicycle_shop,121.10094326,14.69280559
UP College of Education,college_university,121.07221446,14.65356553
Tomas Claudio Memorial College,college_university,121.05565413,14.7168416
UP Psychology Society,college_university,121.07058957,14.65337607
UP Diliman Office of Student Activities,college_university,121.07348755,14.65440301
"Office of the AD RIDE, College of Science, UP Diliman",college_university,121.07071781162,14.649973786983
Art Studies UP Diliman,college_university,121.06890256,14.65254654
NPCST Records Department,college_university,121.04315,14.67917
College of Arts and Letters (CAL),college_university,121.06745950527073,14.652756621854746
Parent-Teacher Association Office,college_university,121.07139228,14.68984552
Vinzons Hall,college_university,121.07335743,14.65429405
ACLC Commonwealth Official,college_university,121.08398455,14.68039998
University Of The Philippines Diliman,college_university,121.07020571,14.65991006
Bikespot San Mateo,bicycle_shop,121.11715969,14.69237278
National Service Reserve Corps UPD,college_university,121.0712369862322,14.658932872207714
Robinson Malate,shopping_center,121.0680929780518,14.673499680939292
Dalubwikaan( College of Education Filipino Major ),college_university,121.06041887875466,14.65969025242346
UP College of Home Economics (CHE),college_university,121.07314340370488,14.652184242156073
National College of Business and Arts,college_university,121.06819024,14.70625768
Belfast fairview college of quezon city,college_university,121.10186125399,14.676800957167
Bike in D’ House,bicycle_shop,121.04732,14.67394
Ilonggo's BIKE SHOP,bicycle_shop,121.09984,14.65426857232
UP College of Fine Arts (CFA),college_university,121.0620586935802,14.652329446577971
DOMT.Cs PUP QC,college_university,121.0834054328446,14.688890316984518
Peacock Plaza,shopping_center,121.07488978,14.70497778
National Institute of Physics,college_university,121.07299423026922,14.649259562348295
University of the Philippines Department of Mechanical Engineering,college_university,121.06892453,14.65737172
College of Medical Laboratory Science - OLFU QC,college_university,121.06911,14.70561
PLMar STEM Department,college_university,121.10648314,14.65828909
"UP Town Center, Ayala Mall",shopping_center,121.07494743661199,14.649967853461986
Newstar Supermarket - Taytay Rizal 1,shopping_center,121.12760781886,14.658299356258
Second Cycles phi,bicycle_shop,121.12586674,14.7008426
International Academy Manila,college_university,121.04339361191,14.667920124293
Gateway Cineplex,cinema,121.07438,14.68842
UP Diliman - Office of Scholarships and Grants,college_university,121.07294699900162,14.659900583161615
UP School of Statistics,college_university,121.07110466555297,14.657740898442873
Ateneo Center for Educational Development - ACED,college_university,121.06476,14.67807
MCCID College of Technology,college_university,121.04367194,14.67599204
Pilar Herrera Hall - CSSP,college_university,121.06906809,14.65315753
Floor Center,shopping_center,121.07507618,14.67221738
Orchard Road Singapore,shopping_center,121.0444,14.67368
U.P. College of Architecture Amphitheatre,college_university,121.06529388,14.65139473
Department of Science and Technology Core Group,college_university,121.07023061,14.65201069
University of the Philippines Institute of Mathematics Library,college_university,121.0715463,14.64840464
UP Science Complex,college_university,121.07176206,14.64979345
SM Fairview Quezon City,shopping_center,121.06412907038785,14.706804323280052
Ateneo Alumni Scholars Association,college_university,121.10203742981,14.69025497926
Estori Santos Bike Shop,bicycle_shop,121.11932307,14.69565846
Tribe Cycle,bicycle_shop,121.10328868,14.65315909
"Ayalamalls, U.P. Town Center",shopping_center,121.09491989745705,14.712769447561833
University of the Philippines College of Social Work and Community Development,college_university,121.06378666,14.65709037
"Institute of Islamic Studies - University of the Philippines, Diliman",college_university,121.07294185,14.65719263
Jermay Bike Shop,bicycle_shop,121.0950339,14.648141099999998
Bike Kings Cycle Shop,bicycle_shop,121.08028245,14.68054359
"Unibersidad ng Pilipinas, Diliman",college_university,121.06460799121,14.655036870722
"UP Diliman Department of Hotel, Restaurant and Institution Management",college_university,121.07354311,14.65213895
Chusay Bike Shop,bicycle_shop,121.1157,14.65429938116
Ever Gotesco Commonwealth Center,shopping_center,121.08385424,14.67815474
Holy Angel University,college_university,121.10301732,14.71690891
UP Diliman Department of Military Science and Tactics,college_university,121.0712369862322,14.658932872207714
UP Center for Women's and Gender Studies,college_university,121.06454792,14.65729598
Shop Wiser,shopping_center,121.08507734,14.68651361
Chrishas Bike Shop . Farmers 1 brgy . tumana marikina,bicycle_shop,121.10101423784937,14.65437510861366
Functional Inorganic Nanomaterials Chemistry Laboratory,college_university,121.0651323396363,14.655054437647621
UP System Technology Transfer and Business Development Office,college_university,121.0712843,14.65618823
sto.nino institute of science and technology,college_university,121.10092268025099,14.682305956786083
"MMC Kapisanan ng Diwa at Panitik,KADIPAN",college_university,121.09203490710692,14.689059074966352
UP Technology Management Center (UP-TMC),college_university,121.07203166873992,14.64739557836106
Festive Home Finds,shopping_center,121.10545,14.66634
University of the Philippines College of Engineering,college_university,121.06961706,14.65650672
Institute of Biology,college_university,121.07108971,14.65284538
Bike Wheel PH Shop,bicycle_shop,121.12654264,14.70003454
Datamex College of Saint Adeline,college_university,121.07790251,14.70526642
ABE International College of Business and Accountancy,college_university,121.0870033,14.6910034
UP College of Business Administration (CBA),college_university,121.07349872589111,14.655236338332594
Saint Bernadette College of Health and Sciences,college_university,121.06548463,14.69986473
Earist - Institute Student Government - ISG,college_university,121.0987442,14.68874545
Office of Student Housing,college_university,121.0688751,14.65875659
University of the Philippines,college_university,121.06754939,14.65520667
ICCT Colleges San Mateo Campus,college_university,121.11658174,14.68891786
UP Open University (UPOU),college_university,121.05869572489264,14.652546007126327
UP Asian Institute of Tourism Library,college_university,121.06113691,14.66052024
San Mateo Municipal College,college_university,121.12081812,14.69687115
Zoology Bldg.,college_university,121.07095,14.65252
University of Philippines Institute of Chemistry - Research Building,college_university,121.07278774,14.65078196
Metro Manila College,college_university,121.04357696,14.72652497
"Primark Center Brixton, Zabarte, Caloocan City",shopping_center,121.04373305,14.76339006
Blessed Savior Christian Academy,college_university,121.00916876,14.721551
UE Manila - Society of Computer Engineering Students,college_university,121.0267441632256,14.740803048273056
Crossroads School of Theology,college_university,121.00888,14.72285
Zabarte Town Center - Caloocan,shopping_center,121.04638849151,14.742630559445
St. Clare College of Caloocan,college_university,121.04359638,14.75518646
Far Eastern University Manila,college_university,121.030231,14.720004
NWOW - TAILG Electric Bicycles Philippines,bicycle_shop,121.0392682,14.7300842
Krj E-Bike Shop,bicycle_shop,121.03588958,14.7217688
Brixtonville Christian Academy,college_university,121.04164383,14.76536187
Susano Complex,shopping_center,121.04105486,14.72189459
Almar Zabarte,shopping_center,121.04342827,14.7566337
Bestlink College of the Philippines,college_university,121.03724172,14.72661117
Electron College,college_university,121.04405437,14.755989
Locker Room Landmark Trinoma,shopping_center,121.024007,14.7378545
"Primark Center Deparo 2, Caloocan City",shopping_center,121.04002475739,14.752846822207
Ebike Hub Novaliches,bicycle_shop,121.03073839,14.72380994
MMC-Guidance and Counseling Center,college_university,121.04693268176707,14.739171308763103
James Bicycle Store,bicycle_shop,121.02248423,14.7363288
Primark Center,shopping_center,121.02644386,14.73966718
Hopinat Bicycle Shop,bicycle_shop,120.99612812,14.71752132
Our Lady of Lourdes Technological College,college_university,121.02793029,14.7203328
Happy Go Shopping Mall,shopping_center,120.99599522,14.74655894
Metroplaza  Vicas,shopping_center,121.03435,14.7437
Janine Co,bicycle_shop,120.99821,14.77549
Novamall,shopping_center,121.04006287,14.7216362
Forbes Makati,shopping_center,121.037244,14.751132
Nova Plaza Mall - Official,shopping_center,121.038095,14.7201823
Bataller's Motobike Accessories,bicycle_shop,121.00878,14.739237553622
St. John Louise Beginners Learning School,college_university,121.01977567,14.7410415
"Congress Village, Caloocan City",shopping_center,121.03187357571035,14.758051646159066
shiedees merchandise,shopping_center,121.01360812,14.73189899
University of Caloocan City - Congressional Campus,college_university,121.03097442,14.75462638
Brenzo Car Accessories,shopping_center,121.00256617,14.72086107
Jom's Bicycle Shop,bicycle_shop,121.01954342,14.73374786
Break It Bike Shop,bicycle_shop,121.04627696,14.7425511
